0.64,0.66,0.19,0.17,0.00,0.00,0.21,0.69,0.00,0.10,0.00,0.11,0.00,0.19,0.00,0.70,0.03,0.00,0.08,0.00,0.89,0.19,0.05,0.08,0.59,0.00,0.15,0.07,0.69,0.08,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.82,0.04,0.00,0.09,0.00,0.73,0.00,0.00,0.00,0.00,0.06,0.00,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.66,0.00,0.08,0.12,0.00,0.00,0.28,0.09,0.16,0.69,0.09,0.79,0.26,0.05,0.00,0.02,0.11,0.00,0.13,0.14,0.00,0.16,0.06,0.02,0.88,0.00,0.00,0.00,0.10,0.82,0.51,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.84,0.10,0.64,0.00,0.04,0.18,0.00,0.00,0.86,0.03,0.08,0.00,0.05,0.02,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.54,0.00,-0.00,0.07,0.01,0.78,0.74,0.00,0.01,0.00,0.08,0.00,0.17,0.58,0.19,0.01,0.08,0.00,0.76,0.05,0.15,0.39,0.00,0.00,0.27,0.00,0.68,0.00,0.00,0.07,0.00,0.00,0.00,0.06,0.55,0.12,0.00,0.04,0.40,0.07,0.16,0.00,0.10,0.01,0.00,0.09,0.03,0.00,0.30,0.72,0.12,0.10,0.70,0.00,0.54,0.00,0.00,0.00,0.76,0.20,0.01,0.00,0.16,0.19,0.18,0.02,0.04,0.78,0.00,0.00,0.03,0.00,0.09,0.00
0.83,0.53,0.00,0.15,0.11,0.08,0.00,0.61,0.06,0.07,0.00,0.00,0.09,0.11,0.00,0.63,0.00,0.02,0.08,0.01,0.66,0.00,0.00,0.06,0.42,0.00,0.00,0.00,0.79,0.00,0.25,0.00,0.00,0.00,0.12,0.01,0.00,0.00,0.00,0.00,0.06,0.09,0.00,0.00,0.90,0.00,0.00,0.20,0.04,0.70,0.00,0.05,0.01,0.00,0.00,0.00,0.57,0.00,0.07,0.16,0.00,0.01,0.12,0.04,0.00,0.85,0.08,0.04,0.16,0.04,0.00,0.11,0.05,0.00,0.87,0.00,0.36,0.00,0.00,0.00,0.08,0.00,0.13,0.18,0.16,0.20,0.13,0.24,0.00,0.62,0.00,0.01,0.00,0.00,0.67,0.75,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.08,0.94,0.16,0.56,0.08,-0.00,0.01,0.00,0.26,0.64,0.00,0.06,0.07,0.08,0.01,0.00,0.00,0.37,0.07,0.13,0.00,0.00,0.89,0.00,0.00,0.08,0.00,0.77,0.72,0.00,0.00,0.02,0.06,0.00,0.08,0.75,0.10,0.07,0.15,0.01,0.81,0.07,0.08,0.99,0.00,0.00,0.07,0.04,0.54,0.01,0.00,0.00,0.10,0.00,0.05,0.00,0.76,0.00,0.04,0.00,0.75,0.21,0.00,0.00,0.23,0.00,0.28,0.00,0.02,0.13,0.13,0.85,0.00,0.00,0.63,0.00,0.73,0.00,0.11,0.00,0.51,0.00,0.00,0.11,0.00,0.09,0.00,0.04,0.00,0.82,0.00,0.04,0.00,0.00,0.02,0.00
0.75,0.78,0.03,0.00,0.01,0.00,0.00,0.72,0.00,0.13,-0.00,0.00,0.00,0.00,0.24,0.72,0.00,0.00,0.14,0.16,0.78,0.00,-0.00,0.10,0.59,0.00,0.23,0.04,0.82,0.00,0.18,0.00,0.00,0.00,0.00,0.03,0.01,0.33,0.03,0.00,0.06,0.11,0.13,0.03,0.67,0.00,0.22,0.01,0.00,0.65,0.05,0.03,0.00,0.10,0.32,0.17,0.58,0.00,0.13,0.00,0.17,0.21,0.00,0.00,0.22,0.72,0.00,0.00,0.13,0.00,0.12,0.21,0.00,0.00,0.77,0.00,0.44,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.03,0.00,0.28,0.84,0.00,0.00,0.01,0.00,0.70,0.75,0.00,0.00,0.14,0.00,0.05,0.01,0.00,0.00,0.12,0.74,0.12,0.58,0.27,0.06,0.00,0.03,0.00,0.89,0.01,0.13,0.16,0.00,0.25,0.19,0.09,0.00,0.16,0.20,0.00,0.04,0.76,0.00,0.00,0.08,0.00,0.63,0.52,0.05,0.10,0.03,0.15,0.03,0.02,0.71,0.23,0.20,0.00,0.00,0.71,0.00,0.00,0.72,0.00,0.00,0.00,0.00,0.65,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.76,0.10,0.00,0.02,0.49,0.00,0.01,0.02,0.00,0.00,0.02,0.00,0.16,0.03,0.00,0.69,0.00,0.17,0.73,0.05,0.80,0.03,0.00,0.02,0.79,0.15,0.00,0.00,0.00,0.06,0.00,0.11,0.00,0.62,0.12,0.00,0.00,0.14,0.00,0.02
0.11,0.00,0.66,0.58,0.00,0.10,0.00,0.06,0.00,0.97,0.24,0.02,0.00,0.86,0.00,0.77,0.00,0.84,0.06,0.04,0.21,0.00,1.01,0.00,0.05,0.03,0.00,0.05,0.91,0.61,0.76,0.00,0.23,0.00,0.01,0.00,0.00,0.00,0.00,0.11,0.82,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.01,0.16,0.94,0.86,0.05,0.05,0.00,0.00,0.22,0.18,0.25,0.12,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.78,0.90,0.13,0.00,0.00,0.00,0.72,0.01,0.00,0.37,0.00,0.12,0.27,0.11,0.00,0.00,0.07,0.13,0.71,0.01,0.00,0.84,0.00,0.73,0.03,0.00,0.15,0.00,0.80,0.12,0.02,0.00,0.00,0.92,0.09,0.78,0.00,0.16,0.00,0.02,0.04,0.78,0.94,0.16,0.24,0.00,0.00,0.00,0.06,0.02,0.66,0.12,0.00,0.17,0.00,0.06,0.00,0.84,0.06,0.00,0.00,0.09,0.00,0.11,0.00,0.00,0.00,0.15,0.23,0.00,0.07,0.19,0.00,0.00,0.87,0.28,0.07,0.13,0.00,0.21,0.00,0.11,0.00,0.13,0.75,0.00,0.00,0.07,0.00,-0.00,0.00,0.00,0.94,0.00,0.07,0.17,0.19,0.00,0.00,0.58,0.00,0.00,0.02,0.00,0.05,0.05,0.00,0.00,0.00,0.23,0.04,0.03,0.00,0.00,0.00,0.16,0.23,0.00,0.14,0.73,0.93,0.01,0.08,0.00,0.00,0.07,0.21,0.00
0.09,0.01,0.92,0.85,0.00,0.00,-0.00,0.04,0.00,1.06,0.04,0.05,0.14,0.70,0.15,0.82,0.09,0.78,0.20,0.00,0.15,0.01,0.99,0.07,0.03,0.00,0.00,0.00,0.84,0.88,0.91,0.14,0.06,0.06,0.00,0.00,0.02,0.05,0.00,0.06,0.62,0.16,0.00,0.12,0.00,0.00,0.01,0.00,0.15,0.20,0.12,0.00,0.84,1.07,0.00,0.00,0.00,0.00,0.04,0.11,0.03,0.07,0.04,0.00,0.21,0.05,0.21,0.00,0.10,0.05,0.00,0.06,0.93,0.75,0.00,0.00,0.17,0.01,0.87,0.05,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.13,0.78,0.06,0.00,0.81,-0.00,0.74,0.00,0.00,0.13,0.17,0.84,0.00,0.11,0.02,0.00,0.73,0.11,0.38,0.04,0.00,0.23,0.06,0.00,0.78,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.87,0.06,0.00,0.08,0.00,0.10,0.10,0.96,0.00,0.06,0.00,0.00,0.00,0.07,0.00,0.16,0.00,0.00,0.15,0.03,0.13,0.00,0.00,0.25,0.75,0.18,0.00,0.00,0.06,0.00,0.07,0.31,0.00,0.00,0.93,0.15,0.10,-0.00,0.00,0.00,0.00,0.09,0.72,0.24,0.07,0.19,0.13,0.00,0.00,0.90,0.17,0.00,0.07,0.00,0.10,0.00,0.00,0.13,0.02,0.04,0.00,0.00,0.00,0.00,0.05,0.01,0.00,0.00,0.00,0.79,1.08,0.00,0.03,0.01,0.00,0.03,0.00,0.00
0.12,0.00,0.63,0.86,0.00,0.00,0.16,0.00,0.00,0.89,0.01,0.19,0.00,0.82,0.00,0.93,0.00,0.60,0.03,0.00,0.00,0.00,1.15,0.00,0.13,0.14,0.09,0.00,0.75,0.81,0.76,0.02,0.00,0.17,0.10,0.25,0.10,0.00,0.01,0.12,0.81,0.05,-0.00,0.00,0.14,0.11,0.16,0.10,0.03,0.00,0.01,0.05,0.86,0.90,0.00,0.00,0.00,0.00,0.00,0.11,0.18,0.00,0.00,0.00,0.02,0.00,0.00,0.12,0.00,0.04,0.00,0.00,0.69,0.71,0.00,0.00,0.00,0.13,0.73,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.11,0.95,0.00,0.03,0.81,0.09,0.81,0.13,0.00,0.00,0.00,0.75,0.19,0.16,0.00,0.02,0.80,0.00,0.86,0.01,0.00,0.00,0.03,0.00,0.81,0.91,0.09,0.00,0.07,-0.00,0.03,0.09,0.00,0.80,0.00,0.20,0.01,0.02,0.08,0.00,0.70,0.02,0.00,0.00,0.10,0.00,0.03,0.09,0.00,0.18,0.07,0.17,0.04,0.17,0.01,0.00,0.00,0.78,0.00,0.05,0.00,0.00,0.05,0.00,0.27,0.00,0.04,0.65,0.07,0.10,0.08,0.02,-0.00,0.02,0.10,0.63,0.00,0.05,0.00,0.17,0.00,0.19,0.82,0.02,0.01,0.00,0.00,0.00,0.17,0.00,0.10,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.13,0.11,0.13,0.15,0.95,0.88,0.00,0.00,0.27,0.00,0.15,0.18,0.06
0.00,0.09,0.00,0.04,0.93,0.69,0.00,0.13,0.22,0.00,0.23,0.00,0.90,0.08,0.00,-0.00,1.08,0.12,0.00,0.00,0.00,0.12,0.00,0.00,0.12,0.12,0.00,0.27,0.00,0.15,0.82,0.00,0.00,1.05,0.00,0.00,0.05,0.00,0.97,0.20,0.02,-0.00,0.00,0.08,0.02,0.00,0.09,0.00,0.00,0.03,0.22,0.65,0.00,0.00,1.04,0.04,0.00,0.00,0.01,0.00,0.00,0.85,0.06,0.07,0.31,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.19,0.89,0.00,0.04,0.65,0.00,0.00,0.00,0.00,0.33,0.00,1.05,1.02,0.00,0.00,0.01,0.00,1.03,0.16,0.06,0.00,-0.00,0.00,0.00,0.00,0.04,0.00,0.07,0.08,0.00,0.00,0.00,0.90,0.00,0.00,0.06,0.98,0.10,0.03,0.85,0.07,1.07,-0.00,0.02,0.00,0.08,0.06,0.00,0.19,0.00,0.86,0.94,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.00,1.01,0.02,0.01,0.00,0.07,0.28,0.01,0.05,0.98,0.15,0.03,0.81,1.23,0.09,0.00,0.00,0.01,0.06,0.08,0.06,0.00,0.00,1.10,0.16,1.18,0.00,0.07,0.00,0.00,0.17,0.03,0.00,0.85,0.00,0.23,0.23,0.10,0.00,0.08,0.00,0.00,0.00,0.20,0.18,0.00,0.00,0.02,0.00,0.00,0.00,0.10,0.96,0.03,0.00,0.10,0.12,0.00,0.00,0.00,0.67,1.11,0.34,0.00,0.96,0.23
0.05,0.03,0.11,0.02,1.03,1.04,0.00,0.09,0.22,0.07,0.09,0.19,0.98,0.03,0.00,0.02,0.92,0.10,0.02,0.07,0.02,0.00,0.07,0.12,0.24,0.00,0.00,0.00,0.18,0.00,0.80,0.00,0.00,1.05,0.08,0.00,0.00,-0.00,1.01,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.13,0.06,0.00,0.97,0.00,0.12,0.84,0.00,0.00,0.04,0.06,0.00,0.36,1.02,0.16,0.00,0.00,0.15,0.00,0.10,-0.00,0.20,0.01,0.00,0.00,0.06,0.00,0.81,0.00,0.16,1.00,0.01,0.00,0.20,0.21,0.00,0.05,0.64,0.78,0.00,0.00,0.05,0.00,1.11,0.15,-0.00,0.14,0.14,0.06,0.00,0.00,0.00,0.00,0.24,0.11,0.00,0.00,0.00,0.99,0.11,0.00,0.03,1.10,0.00,0.00,0.85,0.00,0.93,0.13,0.00,0.11,0.00,0.15,0.00,0.19,0.00,0.97,0.97,0.00,0.07,0.00,0.00,0.00,0.17,0.04,0.03,0.16,0.90,0.00,0.18,0.00,-0.00,-0.00,0.08,0.05,1.04,0.00,0.00,0.67,0.76,0.00,0.00,-0.00,0.10,0.00,0.04,0.04,0.00,0.03,1.11,0.00,0.94,0.05,0.00,-0.00,0.17,0.21,0.10,0.00,0.84,0.00,0.06,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.05,0.00,0.10,0.06,0.09,0.98,0.00,0.00,0.28,0.12,0.22,0.07,0.00,1.10,1.05,0.00,0.02,0.75,0.02
0.00,0.14,0.30,0.24,0.81,0.91,0.00,0.05,0.27,0.00,0.07,0.05,0.92,0.00,0.00,0.00,1.14,0.10,0.09,0.21,0.16,0.14,-0.00,0.05,0.02,0.19,0.04,0.07,0.00,0.03,0.88,0.08,0.00,1.06,0.16,0.00,0.00,0.09,0.90,0.21,0.00,0.19,0.06,0.07,0.02,0.16,0.05,0.25,0.08,0.10,0.00,0.83,0.12,0.15,1.01,0.11,0.12,0.01,0.00,0.00,0.14,0.91,0.01,0.00,0.00,0.16,0.05,0.00,0.12,0.00,0.00,0.00,0.00,0.11,0.09,1.04,0.02,0.16,0.84,0.00,0.00,0.00,0.18,0.14,0.04,0.66,1.04,-0.00,0.00,0.00,-0.00,0.94,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.02,1.01,0.00,0.13,0.13,1.02,0.00,0.00,0.91,0.03,0.84,0.00,0.17,0.06,0.00,0.00,0.08,0.15,0.01,0.72,1.03,0.00,0.11,0.11,0.01,0.00,0.00,0.00,0.07,0.15,1.01,0.01,0.08,0.07,0.00,0.15,0.17,0.09,0.82,0.29,0.00,0.95,0.92,0.00,0.03,0.00,0.11,0.00,0.00,0.00,-0.00,0.06,0.97,0.11,0.89,0.00,0.00,0.05,0.05,0.08,0.04,0.00,0.96,0.04,0.00,0.00,0.08,0.00,0.08,0.06,0.00,0.18,0.00,0.00,0.18,0.01,0.00,0.11,0.06,0.00,0.02,1.11,0.00,0.08,0.17,0.08,0.00,0.00,0.00,0.87,0.96,0.11,0.26,0.94,0.00
0.00,0.00,0.01,0.00,0.17,0.09,0.11,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.07,0.00,0.08,0.15,0.00,0.15,0.09,0.06,0.00,0.14,0.21,0.08,0.00,0.07,0.00,0.02,0.00,0.02,0.00,0.00,0.11,0.00,0.25,0.10,0.09,0.16,0.00,0.09,0.03,0.06,0.00,0.00,0.07,0.18,0.00,0.00,0.19,0.00,0.00,0.07,0.00,0.15,0.01,0.09,0.00,0.14,0.00,0.07,0.14,0.22,0.10,0.00,0.00,0.00,0.00,0.10,0.01,0.00,0.00,0.00,0.07,0.08,0.00,0.00,0.00,0.00,0.21,0.13,0.00,0.11,0.04,0.10,0.00,0.11,0.00,0.19,0.00,0.02,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.20,0.13,0.05,0.00,0.19,0.00,0.00,0.00,0.00,0.03,0.23,0.01,0.00,0.01,0.00,0.13,0.03,0.09,0.00,0.13,0.06,0.05,0.02,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.10,0.07,0.12,0.00,0.00,0.00,0.02,0.10,0.13,0.00,0.00,0.00,0.06,0.00,0.01,0.00,0.09,0.03,0.07,0.00,0.00,0.00,0.08,0.14,0.00,0.00,0.25,0.00,0.00,0.23,-0.00,0.00,0.02,0.04,0.00,0.00,0.00,0.10,0.14,0.00,0.01,0.00,0.00,0.09,0.08,0.00,0.04,0.00,0.00,0.22,0.00,0.00,0.00,0.10,0.03,0.00,0.05,0.00,0.13,0.00,0.03,0.04,0.12,0.18,0.12,0.00,0.00,0.00,0.11
