0.25,0.02,2.53,2.50,4.71,4.62,0.00,2.48,0.09,0.15,0.00,0.09,0.00,0.00,0.04,2.43,2.56,0.05,2.49,0.00,4.84,0.00,0.00,0.00,7.00,0.10,0.00,4.74,0.38,4.68,0.35,0.08,4.64,0.12,0.16,0.01,0.00,0.34,0.10,2.41,2.30,0.02,0.00,4.45,0.26,2.48,0.22,0.03,0.01,0.00,4.78,0.06,0.07,0.27,0.20,0.19,0.00,0.08,0.00,0.24,0.06,0.02,0.00,0.00,2.46,2.84,0.00,0.18,4.89,0.00,0.00,4.83,6.92,0.16,4.91,0.00,0.00,0.15,0.00,0.00,0.12,4.87,0.11,2.49,0.00,0.00,0.19,0.00,0.10,0.00,0.06,4.78,7.01,0.00,0.14,0.00,0.08,2.34,7.28,0.07,0.00,0.32,0.00,0.00,2.29,2.45,0.00,0.00,0.06,4.82,4.87,0.00,0.23,2.54,2.51,4.72,5.01,0.17,0.00,0.12,2.61,0.00,0.00,7.13,4.57,4.97,2.17,0.00,0.09,0.00,0.17,0.06,4.89,4.54,0.00,0.00,4.52,7.23,0.11,0.11,0.00,4.88,2.26,0.00,0.00,0.19,0.00,0.02,0.02,0.03,0.00,7.11,0.21,4.76,4.52,0.12,2.44,0.22,4.90,0.07,0.00,0.00,0.03,0.13,0.19,4.79,0.17,0.00,0.21,0.03,4.57,0.39,0.16,0.00,0.09,2.67,0.00,0.00,0.08,0.02,4.75,4.67,4.82,0.05,2.54,4.89,0.00,2.73,0.06,0.06,0.00,4.69,4.74,4.47,2.38,2.51,4.77,7.07,4.53,0.10
0.00,0.06,2.26,2.29,4.90,4.35,0.00,2.44,0.06,0.18,-0.00,0.03,0.02,0.05,0.09,2.33,2.69,0.07,2.65,0.08,4.80,0.04,0.08,0.00,7.26,0.32,0.00,4.99,0.00,4.74,0.01,0.33,4.70,0.01,0.33,0.02,0.00,0.00,0.00,2.50,2.58,0.20,0.00,4.62,0.00,2.51,0.02,0.00,0.26,0.09,4.57,0.00,0.08,0.05,0.00,0.00,0.03,0.44,0.02,0.00,0.25,0.00,0.25,0.00,2.70,2.41,0.00,0.00,4.81,0.09,0.04,4.66,7.12,0.00,4.63,0.00,0.00,0.13,0.00,0.00,0.13,4.73,0.08,2.72,0.00,0.16,0.00,0.17,0.00,0.07,0.19,4.63,7.26,0.07,0.00,0.00,0.18,2.36,7.15,0.01,0.06,0.11,0.00,0.01,2.62,2.34,0.00,0.13,0.11,4.72,4.45,0.00,0.21,2.48,2.38,4.91,4.72,0.05,0.00,0.01,2.56,0.00,0.03,6.94,4.59,4.53,2.53,0.05,0.25,0.10,0.00,0.04,4.95,4.95,0.00,0.01,4.64,7.16,0.00,0.00,0.00,4.80,2.62,0.05,0.20,0.13,0.00,0.00,0.00,0.00,0.00,7.20,0.06,4.99,4.63,0.24,2.65,0.02,4.70,0.14,0.19,0.00,-0.00,0.00,0.00,4.70,0.01,0.23,0.15,0.02,4.93,0.00,0.23,0.03,0.04,2.47,0.01,0.22,0.14,0.11,4.54,4.61,4.78,0.00,2.41,4.70,0.00,2.49,0.14,0.00,0.27,4.82,4.97,5.10,2.33,2.35,4.63,7.47,4.73,0.21
0.00,0.00,2.33,2.48,4.85,4.49,0.17,2.40,0.24,0.26,0.01,0.29,0.10,0.00,0.08,2.52,2.43,0.00,2.55,0.00,4.80,0.08,0.06,0.23,7.24,0.00,0.00,4.90,0.00,4.73,0.00,0.00,4.66,0.00,0.00,0.09,0.05,0.00,0.00,2.43,2.35,0.00,0.00,4.91,0.09,2.48,0.00,0.19,0.15,0.08,4.61,0.10,0.00,0.19,0.00,0.03,0.00,0.00,0.00,0.09,0.01,0.05,0.00,0.14,2.48,2.36,0.00,0.00,4.60,0.03,0.08,4.87,6.94,0.00,4.80,0.09,0.11,0.06,0.31,0.00,0.02,4.66,0.00,2.54,0.04,0.00,0.23,0.27,0.00,0.00,0.08,4.46,7.17,0.05,0.00,0.00,0.18,2.51,7.36,0.02,0.09,0.14,0.09,0.06,2.65,2.64,-0.00,0.13,0.14,4.70,4.81,0.19,0.12,2.25,2.55,4.53,4.48,0.00,0.23,0.13,2.60,0.00,0.00,7.20,4.65,4.74,2.32,0.00,0.05,0.00,0.00,0.00,4.77,4.72,0.00,0.00,4.89,7.08,0.09,0.03,0.00,4.86,2.33,0.13,0.42,0.31,0.00,0.00,0.08,0.15,0.10,7.08,0.00,4.77,4.72,0.01,2.53,0.00,4.60,-0.00,0.01,0.17,0.13,0.00,0.00,4.65,0.09,0.00,0.00,0.00,4.67,0.00,0.15,0.04,0.00,2.57,0.00,0.00,0.00,0.00,4.79,4.70,4.88,0.07,2.51,4.84,0.00,2.46,0.00,0.00,0.08,4.83,4.55,4.97,2.49,2.44,4.51,6.97,4.56,0.03
4.34,4.42,4.44,4.67,0.86,0.70,0.00,9.09,4.54,0.05,0.00,4.48,0.10,0.06,0.11,9.44,4.58,0.00,4.49,0.00,5.80,0.00,-0.00,0.32,5.34,0.04,0.02,1.17,0.10,0.85,0.13,0.36,0.87,0.23,0.16,0.03,0.20,0.00,0.00,4.73,4.47,0.00,0.00,0.85,-0.00,4.44,0.03,0.04,0.00,0.15,5.41,4.31,0.00,0.00,0.17,0.00,0.19,0.22,0.11,4.61,0.18,0.00,0.01,0.03,4.68,4.38,4.27,4.31,0.62,0.00,4.54,1.00,5.52,0.11,0.79,0.14,0.01,4.76,0.00,0.08,0.00,5.27,0.00,4.93,0.26,0.03,0.00,0.17,0.06,0.00,0.00,0.82,5.45,0.00,0.12,0.04,4.31,4.45,5.14,0.00,0.00,4.46,0.00,0.00,4.76,4.61,0.00,0.19,4.52,0.77,0.95,0.00,0.00,4.68,4.78,0.75,0.83,0.00,0.06,0.00,4.81,0.36,0.00,5.47,5.37,5.59,4.55,0.19,0.00,0.00,0.14,4.49,5.36,0.70,0.00,0.00,1.25,5.34,0.00,0.06,0.00,0.76,9.06,0.00,0.00,4.56,0.01,0.00,0.20,0.00,-0.00,5.40,0.00,1.13,5.37,0.00,4.29,0.04,0.60,0.00,0.00,4.65,0.00,0.06,0.25,5.44,0.00,0.05,0.17,4.68,0.73,0.01,0.07,0.00,-0.00,4.88,0.17,-0.00,0.00,0.00,0.84,0.59,5.39,4.45,4.61,0.93,0.25,4.68,4.43,0.06,0.00,5.25,5.34,5.34,4.69,4.51,0.77,5.52,0.79,0.00
4.54,4.49,4.56,4.34,0.51,0.81,0.25,9.00,4.74,0.00,0.00,4.63,0.18,0.00,0.19,9.02,4.73,0.12,4.90,-0.00,5.41,0.00,0.07,0.04,5.15,0.11,0.15,0.90,0.12,0.99,0.00,0.04,0.90,0.00,0.00,0.00,0.12,0.01,0.00,4.63,4.35,0.02,0.01,0.83,0.00,4.57,0.00,0.00,0.27,-0.00,4.78,4.54,0.00,0.00,0.00,0.12,0.01,0.00,0.00,4.58,0.00,0.04,0.00,0.00,4.58,4.72,4.51,4.35,0.74,0.12,4.60,1.08,5.33,0.00,0.95,0.06,0.00,4.52,0.00,0.00,0.03,5.43,0.00,4.70,0.11,0.00,0.41,0.00,0.00,0.13,0.15,0.95,5.66,0.25,0.00,0.00,4.48,4.51,5.57,0.04,0.00,4.24,0.00,0.15,4.62,4.97,0.00,0.29,4.50,0.92,0.67,0.00,0.24,4.82,4.61,0.90,0.86,0.12,0.00,0.00,4.40,0.04,0.06,5.07,5.38,5.78,4.68,0.00,0.05,0.04,0.07,4.33,5.08,0.95,0.06,0.14,0.88,5.50,0.05,0.00,0.03,0.95,9.08,0.00,0.09,4.59,0.07,0.17,0.02,0.00,0.13,5.17,0.06,0.87,5.62,0.12,4.56,0.04,0.78,0.00,0.00,4.41,0.00,0.21,0.08,4.97,0.13,0.00,0.00,4.69,1.08,0.01,0.00,0.00,0.15,4.72,0.00,0.00,0.07,0.00,0.73,0.69,5.57,4.71,4.61,0.95,0.00,4.42,4.48,0.01,0.13,5.39,5.74,5.61,4.78,4.84,0.90,5.59,0.73,0.00
4.38,4.39,4.72,4.70,0.74,0.87,0.00,9.11,4.45,0.00,0.00,4.56,0.00,0.18,0.00,9.24,4.61,0.09,4.73,0.00,5.30,0.05,0.02,0.00,5.44,0.00,0.00,1.22,0.09,1.02,0.00,0.29,0.90,0.32,0.04,-0.00,0.06,0.03,0.00,4.67,4.56,0.00,-0.00,0.89,0.00,4.66,0.14,0.14,0.15,0.00,5.24,4.50,0.20,0.00,0.17,0.00,0.07,0.02,0.03,4.66,0.04,0.00,0.10,0.00,4.51,4.71,4.61,4.67,0.93,0.00,4.49,0.72,5.56,-0.00,0.92,0.00,0.24,4.42,0.07,0.00,0.00,5.26,0.00,4.82,0.00,0.01,0.00,0.05,0.14,0.09,0.00,0.78,5.54,0.15,0.07,0.00,4.51,4.63,5.48,0.06,0.15,4.44,0.28,0.04,4.65,4.62,0.00,0.16,4.77,0.80,0.83,0.00,0.00,4.59,4.51,0.73,0.64,0.00,0.00,0.00,4.64,0.13,0.00,5.50,5.23,5.48,4.44,0.00,0.00,0.00,0.00,4.33,5.53,0.84,0.00,0.14,0.83,5.56,0.27,0.00,0.09,0.79,9.11,0.00,0.12,4.52,0.00,0.00,0.10,0.01,0.16,5.49,0.09,0.92,5.44,0.00,4.62,0.00,0.68,0.00,0.02,4.48,0.10,0.11,0.07,5.20,0.00,0.09,0.26,4.68,0.85,0.30,0.09,0.34,0.08,4.60,0.29,0.00,0.00,0.00,0.83,1.11,5.29,4.42,4.61,0.82,0.12,4.77,4.50,0.18,0.26,5.22,5.46,5.19,4.61,4.67,0.71,5.56,1.03,0.18
0.91,0.90,0.69,0.67,4.09,4.15,0.10,1.24,0.83,0.00,0.00,1.05,0.03,0.10,0.00,1.30,0.64,0.00,0.66,0.00,5.09,0.17,0.01,0.00,4.86,0.09,0.00,4.27,0.23,4.09,0.00,0.10,4.12,0.08,0.25,0.05,0.04,0.00,0.23,0.83,0.67,0.21,0.00,4.31,0.00,0.44,0.06,0.03,0.00,0.29,5.01,0.73,0.00,0.15,0.00,0.05,0.20,0.26,0.09,0.67,0.00,0.11,0.00,0.29,0.72,0.44,0.87,0.62,4.51,0.19,0.68,4.13,4.46,0.22,4.14,0.06,0.00,0.72,0.21,0.06,0.00,5.15,0.14,0.63,0.00,0.00,0.00,0.20,0.01,0.00,0.00,3.98,5.02,0.00,0.00,0.01,0.97,0.75,4.67,0.00,0.00,0.49,0.03,0.20,0.75,0.77,0.27,0.00,0.60,4.36,3.92,0.04,0.00,0.57,0.54,4.25,4.23,0.17,0.14,0.00,0.53,0.00,0.00,4.66,5.03,4.97,0.72,0.09,0.05,0.02,0.22,0.78,4.99,4.05,0.00,0.00,3.94,4.78,0.00,0.12,0.10,4.34,1.43,0.10,0.00,0.79,0.04,0.18,0.00,0.20,0.00,4.84,0.07,4.50,4.98,0.00,0.60,0.00,4.01,0.00,0.11,0.92,0.15,0.07,0.00,4.90,0.00,0.10,0.00,0.91,4.12,0.06,0.00,0.24,0.14,0.48,0.11,0.10,-0.00,0.00,4.30,4.20,5.02,0.73,0.59,4.23,0.11,0.52,0.85,0.06,0.00,5.15,5.08,5.12,0.40,0.67,4.17,4.89,4.23,0.00
0.73,0.90,0.72,0.87,4.08,4.27,0.00,1.55,1.07,0.04,0.27,0.81,0.00,0.00,0.00,1.34,0.72,0.02,0.73,0.04,4.88,0.01,0.00,0.11,4.93,0.08,0.00,4.28,0.20,4.31,0.19,0.00,4.33,0.00,-0.00,0.00,0.00,0.00,0.00,0.48,0.73,0.00,0.00,4.37,0.09,0.72,0.00,0.00,0.03,0.15,5.08,1.14,0.00,0.00,0.17,0.25,0.22,0.00,0.15,1.02,0.37,0.00,0.00,0.08,0.52,0.89,0.97,0.56,4.12,0.00,0.73,4.14,4.88,0.00,4.21,0.00,0.00,0.65,0.24,0.02,0.00,5.14,0.00,0.64,0.36,0.00,0.09,0.00,0.00,0.18,0.06,4.16,4.84,0.11,0.00,0.01,0.84,0.54,4.90,0.21,0.00,0.80,0.29,0.00,0.24,0.44,0.36,0.00,0.75,4.15,4.04,0.06,0.02,0.76,0.64,4.16,4.20,0.00,0.06,0.00,0.55,0.22,0.00,4.86,4.82,5.01,0.67,0.01,0.29,0.00,0.00,0.87,4.78,3.88,0.06,0.14,4.12,4.45,0.17,0.00,0.00,4.32,1.61,0.00,0.00,0.95,0.26,0.00,0.00,0.00,0.09,5.05,0.00,4.09,4.86,0.00,0.79,0.00,4.24,0.00,0.23,0.61,0.03,0.00,0.00,4.63,0.05,0.13,0.00,0.56,4.20,0.03,0.00,0.02,0.22,0.63,0.07,0.09,0.36,0.07,4.24,4.16,4.76,0.98,0.62,4.16,0.11,1.04,0.90,0.00,0.00,5.14,5.23,4.76,0.46,0.51,4.14,4.48,4.27,0.00
1.11,0.70,0.61,0.65,4.21,4.41,0.00,1.61,0.82,0.40,0.04,0.87,0.00,0.00,0.03,1.46,0.73,0.00,0.85,0.00,5.17,0.00,0.00,0.00,4.59,0.15,0.00,4.19,0.00,4.20,0.00,0.29,4.12,0.00,0.00,0.21,0.00,0.14,0.00,0.62,0.66,0.00,0.05,4.42,0.06,0.53,0.01,0.00,0.14,0.00,4.98,0.61,0.36,0.07,0.05,0.08,0.00,0.00,0.00,0.80,0.00,0.00,0.11,0.13,0.47,0.52,0.74,0.74,4.37,0.08,0.83,3.88,5.02,0.00,4.37,0.00,0.00,0.59,0.00,0.05,0.00,4.81,0.03,0.81,0.00,0.00,0.01,0.00,0.10,0.22,0.00,4.12,4.86,0.10,0.00,0.13,0.72,0.81,4.71,0.00,0.00,0.79,0.26,0.20,0.76,0.44,0.00,0.00,0.70,4.12,4.00,0.11,0.00,0.65,0.66,4.44,4.58,0.12,0.06,0.00,0.58,0.00,0.05,4.80,5.07,5.15,0.66,0.05,0.00,0.00,0.20,0.54,5.16,4.05,0.00,0.15,4.20,4.81,0.00,0.13,0.01,3.99,1.30,0.07,0.00,0.55,0.00,0.24,0.00,0.07,0.06,4.73,0.19,4.32,4.79,0.00,0.63,0.22,4.17,0.13,0.00,1.13,0.00,0.11,0.00,5.08,0.00,0.04,0.00,0.85,4.20,0.00,0.11,0.00,0.07,0.46,0.24,0.18,0.00,0.07,4.13,4.06,5.13,0.74,0.63,4.50,0.03,0.85,0.80,0.00,0.00,4.99,4.99,5.20,0.67,0.60,4.14,5.01,4.04,0.00
0.10,0.16,0.00,0.15,0.19,0.00,0.00,0.14,0.00,0.02,0.00,0.00,0.12,0.43,0.01,0.00,0.21,0.02,0.19,0.00,0.20,0.10,0.00,0.10,0.00,0.00,0.24,0.04,0.00,0.01,-0.00,0.04,0.00,0.00,0.00,0.00,0.13,0.01,0.00,0.00,0.00,0.00,0.05,0.18,0.00,0.02,0.00,0.00,0.00,0.16,0.00,0.19,0.28,0.01,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.32,0.00,0.52,0.21,0.00,0.00,0.13,0.00,0.02,0.00,0.00,0.13,0.00,0.00,0.16,0.00,0.00,0.14,0.00,0.18,0.36,0.00,0.07,0.15,0.06,0.00,0.00,0.09,0.04,0.00,0.00,0.16,0.03,0.12,0.07,0.00,0.13,0.00,0.00,0.04,0.00,0.05,0.08,0.00,0.00,0.12,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.16,0.14,0.00,0.00,0.18,0.00,0.02,0.02,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.17,0.00,0.02,0.00,0.19,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.03,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.03,0.16,0.18,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.08,0.19,0.10,0.02,0.06,0.11,0.13,0.00,0.00,0.00,0.01,0.00,0.00,0.11,0.04,0.12,0.20,0.00,0.00,0.10,0.15,0.02,0.34,0.00,0.16,0.10,0.13,0.00,0.00,0.12,0.00,0.14,0.04,0.00
